frequency,audio_amplitude,radio_amplitude,combined_amplitude,amplitude_ratio
0.3333333333333333,13.06849630416276,48.59412895120129,61.66262525536405,0.268931588778683
10121.345367870123,14.505924424767391,48.59412895120129,63.100053375968685,0.29851187248019995
20242.35740240691,9.934091785758882,48.59412895120129,58.52822073696017,0.2044298766160578
30363.369436943696,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
40484.38147148049,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
50605.39350601728,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
60726.405540554064,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
70847.41757509085,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
80968.42960962764,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
91089.44164416443,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
101210.45367870122,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
111331.46571323801,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
121452.47774777478,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
131573.4897823116,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
141694.50181684838,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
151815.51385138519,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
161936.52588592196,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
172057.53792045874,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
182178.54995499554,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
192299.56198953232,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
202420.57402406912,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
212541.5860586059,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
222662.5980931427,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
232783.61012767948,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
242904.62216221626,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
253025.63419675306,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
263146.64623128984,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
273267.6582658266,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
283388.6703003634,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
293509.6823349002,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
303630.694369437,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
313751.70640397375,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
323872.71843851055,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
333993.73047304736,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
344114.7425075841,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
354235.7545421209,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
364356.7665766577,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
374477.7786111945,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
384598.79064573126,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
394719.80268026807,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
404840.8147148049,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
414961.8267493416,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
425082.8387838784,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
435203.85081841523,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
445324.86285295204,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
455445.8748874888,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
465566.8869220256,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
475687.8989565624,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
485808.91099109914,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
495929.92302563594,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
506050.93506017275,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
516171.94709470955,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
526292.9591292464,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
536413.9711637832,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
546534.9831983199,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
556655.9952328567,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
566777.0072673935,10.722940921840383,48.59412895120129,59.317069873041675,0.22066330137553175
