timestamp,frequency,audio_amplitude,radio_amplitude,combined_amplitude,audio_peaks_total,audio_peaks_low_band,audio_peaks_mid_band,audio_peaks_high_band,peak_frequency_1,peak_frequency_2,peak_frequency_3,peak_frequency_4,peak_frequency_5,spectral_centroid,spectral_bandwidth,total_energy,dominant_frequency_1,dominant_frequency_2,dominant_frequency_3
2025-10-06 00:15:54.181842,1000.0,0.10461002958646098,0.01,0.11461002958646098,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,1090.909090909091,0.06814721025160504,0.01,0.07814721025160504,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,1181.8181818181818,0.12355148617169986,0.01,0.13355148617169987,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,1272.7272727272727,0.16608298935999383,0.015392834878269548,0.18147582423826336,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,1363.6363636363635,0.11442909549053687,0.03118786164241716,0.14561695713295403,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,1454.5454545454545,0.1289295514923725,0.03001719902721946,0.15894675051959198,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,1545.4545454545455,0.2418926145443005,0.043462341794291745,0.28535495633859226,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,1636.3636363636365,0.18642076812685537,0.05091165940707071,0.23733242753392608,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,1727.2727272727273,0.15596466529114772,0.060157224341120426,0.21612188963226814,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,1818.181818181818,0.21139247711039305,0.05420929232681493,0.265601769437208,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,1909.090909090909,0.30759088278645963,0.06375486562539029,0.3713457484118499,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,2000.0,0.34782610028451993,0.06237538029397871,0.41020148057849865,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,2090.909090909091,0.26146964020272023,0.08345609163246274,0.344925731835183,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,2181.818181818182,0.37092907607278297,0.09502662866098469,0.4659557047337677,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,2272.727272727273,0.4141065018252719,0.11114470156410132,0.5252512033893733,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,2363.6363636363635,0.34953063954361835,0.08270497100937643,0.43223561055299475,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,2454.5454545454545,0.3499500919840567,0.11573524059828595,0.4656853325823426,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,2545.4545454545455,0.5190678121204372,0.12678265873731878,0.6458504708577559,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,2636.363636363636,0.45123385054297416,0.13061372067435462,0.5818475712173288,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,2727.272727272727,0.3762415172820724,0.11482396274751744,0.49106548002958983,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,2818.181818181818,0.46610397970066686,0.13768843453754034,0.6037924142382072,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,2909.090909090909,0.564023404665414,0.12034400088269873,0.6843674055481127,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,3000.0,0.5052098099855945,0.13537001388347908,0.6405798238690736,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,3090.909090909091,0.4693011902619165,0.123758259441989,0.5930594497039056,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,3181.818181818182,0.5982369239628931,0.1412248952483552,0.7394618192112483,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,3272.7272727272725,0.6418182794993513,0.12017791880087457,0.7619961983002259,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,3363.6363636363635,0.5666267018859682,0.1390687338735163,0.7056954357594845,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,3454.5454545454545,0.5966153384458838,0.12724164290370515,0.723856981349589,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,3545.4545454545455,0.6425406328163488,0.12056162077214198,0.7631022535884907,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,3636.3636363636365,0.589411716951781,0.10493938141149631,0.6943510983632772,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,3727.272727272727,0.528244484119468,0.12378750822131096,0.6520319923407789,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,3818.181818181818,0.5831650935862212,0.10752502697885082,0.690690120565072,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,3909.090909090909,0.630501214608592,0.11661074105542323,0.7471119556640152,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,4000.0,0.6430530771253375,0.11201577389482925,0.7550688510201669,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,4090.909090909091,0.5129121782447064,0.11459043552129361,0.627502613766,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,4181.818181818182,0.5457334524716471,0.07662438355751948,0.6223578360291665,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,4272.727272727272,0.5654300758718482,0.07571215626011045,0.6411422321319586,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,4363.636363636364,0.4633776328349729,0.07115222230688467,0.5345298551418576,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,4454.545454545454,0.47235411260767135,0.0775619065988012,0.5499160192064726,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,4545.454545454546,0.5315700069010664,0.07672709722088814,0.6082971041219545,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,4636.363636363636,0.4344273825767232,0.07116571739229477,0.5055930999690179,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,4727.272727272727,0.3976035335179038,0.05946119945419015,0.45706473297209393,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
2025-10-06 00:15:54.181842,4818.181818181818,0.42011121169254195,0.038512121185182574,0.4586233328777245,5,1,4,0,2272.727272727273,2909.090909090909,3545.4545454545455,4000.0,4545.454545454546,,,,,,
