timestamp,frequency,audio_amplitude,radio_amplitude,combined_amplitude,audio_peaks_total,audio_peaks_low_band,audio_peaks_mid_band,audio_peaks_high_band,peak_frequency_1,peak_frequency_2,peak_frequency_3,peak_frequency_4,peak_frequency_5,spectral_centroid,spectral_bandwidth,total_energy,dominant_frequency_1,dominant_frequency_2,dominant_frequency_3
2025-10-06 00:02:16.732614,1000.0,0.0765192370758311,0.01,0.08651923707583109,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,1090.909090909091,0.05621203200491372,0.01,0.06621203200491371,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,1181.8181818181818,0.064032388947111,0.01,0.07403238894711099,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,1272.7272727272727,0.039449975300533145,0.01,0.04944997530053315,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,1363.6363636363635,0.11152721426901988,0.01,0.12152721426901987,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,1454.5454545454545,0.04091148934518421,0.11047725619790179,0.151388745543086,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,1545.4545454545455,0.15633445381622152,0.09317772732847462,0.24951218114469614,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,1636.3636363636365,0.07023691984029301,0.01,0.080236919840293,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,1727.2727272727273,0.14271074278989193,0.01,0.15271074278989194,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,1818.181818181818,0.06781934036591084,0.01,0.07781934036591083,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,1909.090909090909,0.16340484292937707,0.01,0.17340484292937708,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,2000.0,0.2970316601499073,0.01,0.3070316601499073,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,2090.909090909091,0.2119773238460703,0.01,0.2219773238460703,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,2181.818181818182,0.24451337914226984,0.01,0.25451337914226985,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,2272.727272727273,0.22621034949970245,0.01,0.23621034949970246,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,2363.6363636363635,0.30202248823539424,0.016540090993203988,0.3185625792285982,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,2454.5454545454545,0.29044468172574395,0.12705529833732035,0.4174999800630643,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,2545.4545454545455,0.2798217334965416,0.1663468914011262,0.44616862489766784,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,2636.363636363636,0.2009817977855027,0.01988562875412087,0.22086742653962357,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,2727.272727272727,0.3491812634773557,0.030149943120678264,0.37933120659803393,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,2818.181818181818,0.25352958400407655,0.05046975817011973,0.3039993421741963,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,2909.090909090909,0.32794652435153127,0.03110370203991348,0.35905022639144474,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,3000.0,0.3253751350579698,0.04942122297027866,0.37479635802824846,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,3090.909090909091,0.4141595180262704,0.0573270083085228,0.47148652633479315,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,3181.818181818182,0.3775955516629114,0.06323249843215593,0.44082805009506737,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,3272.7272727272725,0.5170444125017802,0.06369123422826868,0.580735646730049,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,3363.6363636363635,0.43697565418312595,0.07677105283474447,0.5137467070178704,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,3454.5454545454545,0.37618468228989255,0.1045193730809766,0.48070405537086913,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
2025-10-06 00:02:16.732614,3545.4545454545455,0.4608347535100315,0.107781767296832,0.5686165208068635,5,1,4,0,2000.0,2727.272727272727,3272.7272727272725,4000.0,4545.454545454546,,,,,,
