frequency,audio_amplitude,radio_amplitude,combined_amplitude,amplitude_ratio
1.0,2.023453549195028,1.3116198601804876,3.3350734093755157,1.542713411579928
101.00990099009901,3.5960176956375203,1.3116198601804876,4.907637555818008,2.7416615170364107
201.01980198019803,10.05663134887962,1.3116198601804876,11.368251209060107,7.66733689706083
301.029702970297,5.38135998263813,1.3116198601804876,6.692979842818618,4.102835086606282
401.03960396039605,6.2652695817144695,1.3116198601804876,7.5768894418949575,4.77674192951937
501.0495049504951,8.268091064054314,1.3116198601804876,9.579710924234801,6.303725122701763
601.059405940594,0.6581378584023826,1.3116198601804876,1.96975771858287,0.5017748498500308
701.0693069306931,11.702002515180707,1.3116198601804876,13.013622375361194,8.921794241183902
801.0792079207921,7.659996514050754,1.3116198601804876,8.971616374231242,5.840104093114821
901.0891089108911,17.87865688608122,1.3116198601804876,19.19027674626171,13.63097451392738
1001.0990099009902,7.202088943293148,1.3116198601804876,8.513708803473635,5.490988023238756
1101.1089108910892,11.92004957168343,1.3116198601804876,13.231669431863917,9.088036811247393
1201.118811881188,-3.9382981064365135,1.3116198601804876,-2.626678246256026,-3.002621587244476
1301.1287128712872,13.81059940947637,1.3116198601804876,15.122219269656858,10.529422303483527
1401.1386138613861,7.036290495471367,1.3116198601804876,8.347910355651855,5.364580629713191
1501.1485148514853,7.726749421865444,1.3116198601804876,9.038369282045931,5.890997579742496
1601.1584158415842,4.820164429279149,1.3116198601804876,6.131784289459636,3.6749706036136587
1701.1683168316831,7.660121119083943,1.3116198601804876,8.97174097926443,5.840199093988908
1801.1782178217823,7.796693329578284,1.3116198601804876,9.108313189758771,5.944323935828028
1901.1881188118812,3.649055721761293,1.3116198601804876,4.96067558194178,2.782098558083101
2001.1980198019803,14.011028036800328,1.3116198601804876,15.322647896980815,10.682232300807277
2101.207920792079,3.9463591688051425,1.3116198601804876,5.2579790289856305,3.008767470372168
2201.2178217821784,7.128853278759617,1.3116198601804876,8.440473138940105,5.435151979003001
