frequency,audio_amplitude,radio_amplitude,combined_amplitude,amplitude_ratio
1.0,10.917388927578548,4.9863816754717565,15.903770603050305,2.1894410893738225
101.00990099009901,0.09046221226036882,4.9863816754717565,5.076843887732125,0.018141854785275795
201.01980198019803,5.240413477847617,4.9863816754717565,10.226795153319372,1.0509451179049238
301.029702970297,-3.0359512655213754,4.9863816754717565,1.950430409950381,-0.6088485525396824
401.03960396039605,6.071999187139054,4.9863816754717565,11.05838086261081,1.2177164890941865
501.0495049504951,13.262241047184204,4.9863816754717565,18.24862272265596,2.6596923200688356
601.059405940594,4.555499818709478,4.9863816754717565,9.541881494181235,0.9135882720567088
701.0693069306931,2.3021443399659605,4.9863816754717565,7.288526015437717,0.46168634689364346
801.0792079207921,9.272252973710337,4.9863816754717565,14.258634649182094,1.8595152912824506
901.0891089108911,18.199150867171824,4.9863816754717565,23.18553254264358,3.6497709264203126
1001.0990099009902,-8.285484255331296,4.9863816754717565,-3.2991025798595395,-1.6616225541033047
1101.1089108910892,8.030092432748663,4.9863816754717565,13.01647410822042,1.6104046892858326
1201.118811881188,5.013080108527555,4.9863816754717565,9.999461783999312,1.0053542698480402
1301.1287128712872,17.55705962322871,4.9863816754717565,22.543441298700465,3.521001954100847
1401.1386138613861,-3.3183995491326206,4.9863816754717565,1.667982126339136,-0.6654924883620487
1501.1485148514853,-0.6607875233017613,4.9863816754717565,4.325594152169995,-0.13251844048605543
1601.1584158415842,-6.694016166645668,4.9863816754717565,-1.7076344911739119,-1.3424596435475138
1701.1683168316831,3.6552275575192263,4.9863816754717565,8.641609232990984,0.7330420724709985
1801.1782178217823,6.95264933655783,4.9863816754717565,11.939031012029586,1.3943275483219095
1901.1881188118812,-0.875865052306452,4.9863816754717565,4.110516623165305,-0.1756514260861484
2001.1980198019803,7.224225952733003,4.9863816754717565,12.210607628204759,1.4487912123272286
2101.207920792079,6.924155482830932,4.9863816754717565,11.910537158302688,1.388613213643708
2201.2178217821784,5.067735568543506,4.9863816754717565,10.054117244015263,1.016315215795039
2301.2277227722775,1.5195401501943233,4.9863816754717565,6.50592182566608,0.30473803432838126
2401.237623762376,5.1532821295779,4.9863816754717565,10.139663805049658,1.0334712553046501
2501.2475247524753,7.723902615994064,4.9863816754717565,12.71028429146582,1.5489994787178647
2601.2574257425745,10.24827634383069,4.9863816754717565,15.234658019302447,2.055253089478176
2701.267326732673,10.21217909836213,4.9863816754717565,15.198560773833886,2.048013923321657
2801.2772277227723,1.0582281172862085,4.9863816754717565,6.044609792757965,0.21222364956370704
2901.2871287128714,6.237351398165687,4.9863816754717565,11.223733073637444,1.2508772501005105
3001.2970297029706,3.9593238293256467,4.9863816754717565,8.945705504797402,0.7940274305117366
3101.3069306930693,8.051234171278134,4.9863816754717565,13.03761584674989,1.614644585047015
3201.3168316831684,3.6853442828465077,4.9863816754717565,8.671725958318264,0.7390818679153438
3301.3267326732675,4.939904205300895,4.9863816754717565,9.926285880772651,0.9906791190093838
3401.3366336633662,1.70228990090165,4.9863816754717565,6.688671576373407,0.34138780616720404
3501.3465346534654,-6.214493704053677,4.9863816754717565,-1.2281120285819203,-1.246293225932355
3601.3564356435645,2.676765165844806,4.9863816754717565,7.663146841316562,0.5368151377203912
3701.3663366336636,1.740783838899817,4.9863816754717565,6.727165514371573,0.34910761995272316
3801.3762376237623,6.717140387183255,4.9863816754717565,11.703522062655011,1.347097118583036
3901.3861386138615,3.697281653684248,4.9863816754717565,8.683663329156005,0.7414758625219863
4001.3960396039606,-3.7225326609834815,4.9863816754717565,1.263849014488275,-0.7465398566047988
4101.40594059406,3.0551063558630616,4.9863816754717565,8.041488031334818,0.6126900335149377
4201.415841584158,1.311974106173293,4.9863816754717565,6.29835578164505,0.2631114486536309
4301.425742574257,4.670421970630112,4.9863816754717565,9.656803646101869,0.9366354752994813
4401.435643564357,4.064313076636202,4.9863816754717565,9.050694752107958,0.8150826272743514
4501.445544554455,4.6228541097255444,4.9863816754717565,9.609235785197301,0.9270959205681304
4601.455445544555,11.609606980074352,4.9863816754717565,16.59598865554611,2.3282628037044475
4701.465346534654,4.683050098918221,4.9863816754717565,9.669431774389977,0.9391679987022178
4801.475247524752,5.255046159274338,4.9863816754717565,10.241427834746094,1.0538796468638079
4901.485148514852,6.645786993929381,4.9863816754717565,11.632168669401137,1.332787465231616
5001.495049504951,-0.1921963431150262,4.9863816754717565,4.79418533235673,-0.0385442502447113
5101.504950495049,2.0895409277814223,4.9863816754717565,7.075922603253179,0.41904953607141054
5201.514851485149,8.607060567235562,4.9863816754717565,13.593442242707319,1.7261134681234078
5301.524752475248,0.3275063540859975,4.9863816754717565,5.313888029557754,0.0656801615682603
5401.534653465346,6.380913430507122,4.9863816754717565,11.36729510597888,1.2796680731230687
5501.544554455446,4.190169376177533,4.9863816754717565,9.17655105164929,0.8403226324990666
5601.554455445545,6.712119509100036,4.9863816754717565,11.698501184571793,1.3460902004588347
5701.564356435643,6.710410120678658,4.9863816754717565,11.696791796150414,1.3457473890712133
5801.574257425743,6.298080385420452,4.9863816754717565,11.284462060892208,1.263056218981592
5901.584158415842,7.401589872668191,4.9863816754717565,12.387971548139948,1.4843608761593512
6001.594059405941,7.412105678008172,4.9863816754717565,12.39848735347993,1.486469781177936
