frequency,audio_amplitude,radio_amplitude,combined_amplitude,amplitude_ratio
0.3333333333333333,-41.7162133449554,0.0,-41.7162133449554,0.0
100.34330099676633,9.03455493902498,0.0,9.03455493902498,0.0
200.35326866019935,3.43825727629367,0.0,3.43825727629367,0.0
300.3632363236323,-8.821045554529404,0.0,-8.821045554529404,0.0
400.3732039870653,-20.969337768790712,0.0,-20.969337768790712,0.0
500.38317165049835,-19.57153428698666,0.0,-19.57153428698666,0.0
600.3931393139313,-24.172820714245713,0.0,-24.172820714245713,0.0
700.4031069773644,-21.145371546817795,0.0,-21.145371546817795,0.0
800.4130746407974,-17.829273938695508,0.0,-17.829273938695508,0.0
900.4230423042304,-26.542124093729964,0.0,-26.542124093729964,0.0
1000.4330099676635,-27.784888358992,0.0,-27.784888358992,0.0
1100.4429776310963,-35.00066361409453,0.0,-35.00066361409453,0.0
1200.4529452945292,-31.43622928416222,0.0,-31.43622928416222,0.0
1300.4629129579623,-24.658634176463412,0.0,-24.658634176463412,0.0
1400.4728806213952,-22.40715113238474,0.0,-22.40715113238474,0.0
1500.4828482848284,-29.714546012960014,0.0,-29.714546012960014,0.0
1600.4928159482613,-22.550950326736302,0.0,-22.550950326736302,0.0
1700.5027836116942,-31.533261636499546,0.0,-31.533261636499546,0.0
1800.5127512751274,-26.70820032464553,0.0,-26.70820032464553,0.0
1900.5227189385603,-27.517024269506166,0.0,-27.517024269506166,0.0
2000.5326866019934,-31.73413120720994,0.0,-31.73413120720994,0.0
2100.5426542654263,-30.811824460750085,0.0,-30.811824460750085,0.0
2200.5526219288595,-22.31432009315724,0.0,-22.31432009315724,0.0
2300.5625895922926,-24.20579276797595,0.0,-24.20579276797595,0.0
2400.5725572557253,-26.964236890876784,0.0,-26.964236890876784,0.0
2500.5825249191585,-28.979150710147525,0.0,-28.979150710147525,0.0
2600.5924925825916,-31.2927532936135,0.0,-31.2927532936135,0.0
2700.6024602460247,-27.010053049671335,0.0,-27.010053049671335,0.0
2800.6124279094574,-24.21090822023242,0.0,-24.21090822023242,0.0
2900.6223955728906,-27.608577602855156,0.0,-27.608577602855156,0.0
3000.6323632363237,-28.839112327507873,0.0,-28.839112327507873,0.0
3100.6423308997564,-20.82278196879725,0.0,-20.82278196879725,0.0
3200.6522985631896,-24.742903135435423,0.0,-24.742903135435423,0.0
3300.6622662266227,-25.711129257078642,0.0,-25.711129257078642,0.0
3400.6722338900554,-34.591809248598004,0.0,-34.591809248598004,0.0
3500.6822015534885,-27.5385426598674,0.0,-27.5385426598674,0.0
3600.6921692169217,-30.599221125410082,0.0,-30.599221125410082,0.0
3700.7021368803544,-25.980412107411205,0.0,-25.980412107411205,0.0
3800.7121045437875,-20.065881850663107,0.0,-20.065881850663107,0.0
3900.7220722072207,-20.83466778683987,0.0,-20.83466778683987,0.0
4000.732039870654,-21.14960578940109,0.0,-21.14960578940109,0.0
4100.742007534086,-21.40527317741256,0.0,-21.40527317741256,0.0
4200.751975197519,-15.711223527694285,0.0,-15.711223527694285,0.0
4300.761942860952,-19.482752067256342,0.0,-19.482752067256342,0.0
4400.771910524385,-14.26124266730042,0.0,-14.26124266730042,0.0
4500.781878187818,-12.060724419330178,0.0,-12.060724419330178,0.0
4600.791845851251,-19.078266281146796,0.0,-19.078266281146796,0.0
4700.801813514684,-16.269045359333724,0.0,-16.269045359333724,0.0
4800.811781178117,-12.57417984850223,0.0,-12.57417984850223,0.0
4900.82174884155,-20.473916484861917,0.0,-20.473916484861917,0.0
5000.831716504983,-14.111263742768234,0.0,-14.111263742768234,0.0
5100.841684168417,-19.536823725036417,0.0,-19.536823725036417,0.0
5200.851651831849,-11.369801317502198,0.0,-11.369801317502198,0.0
5300.861619495282,-8.591796725298268,0.0,-8.591796725298268,0.0
5400.871587158716,-9.501992756596318,0.0,-9.501992756596318,0.0
5500.881554822148,-11.63423684316599,0.0,-11.63423684316599,0.0
5600.891522485581,-12.210149207031213,0.0,-12.210149207031213,0.0
5700.9014901490145,-13.538236826929245,0.0,-13.538236826929245,0.0
5800.911457812447,-14.33449435128087,0.0,-14.33449435128087,0.0
5900.92142547588,-13.693483071529602,0.0,-13.693483071529602,0.0
6000.9313931393135,-23.51542952899747,0.0,-23.51542952899747,0.0
6100.941360802746,-19.443104276790134,0.0,-19.443104276790134,0.0
6200.951328466179,-15.614573798574167,0.0,-15.614573798574167,0.0
6300.9612961296125,-10.270622414746436,0.0,-10.270622414746436,0.0
6400.971263793045,-6.530552261871272,0.0,-6.530552261871272,0.0
6500.981231456478,-10.04654012942733,0.0,-10.04654012942733,0.0
