frequency,audio_amplitude,radio_amplitude,combined_amplitude,amplitude_ratio
0.2,-23.12924837152279,0.0,-23.12924837152279,0.0
100.20998099809982,4.58470347382234,0.0,4.58470347382234,0.0
200.21996199619963,1.825474064642649,0.0,1.825474064642649,0.0
300.22994299429945,-10.038763078343559,0.0,-10.038763078343559,0.0
400.23992399239927,-8.992154750764543,0.0,-8.992154750764543,0.0
500.2499049904991,-15.829896884527273,0.0,-15.829896884527273,0.0
600.259885988599,-8.178915480055014,0.0,-8.178915480055014,0.0
700.2698669866988,-26.2209677839659,0.0,-26.2209677839659,0.0
800.2798479847986,-15.753813308612848,0.0,-15.753813308612848,0.0
900.2898289828984,-14.738594748933423,0.0,-14.738594748933423,0.0
1000.2998099809982,-13.815989004304738,0.0,-13.815989004304738,0.0
1100.3097909790981,-12.235501377039078,0.0,-12.235501377039078,0.0
1200.319771977198,-22.207340929315606,0.0,-22.207340929315606,0.0
1300.3297529752977,-23.299626870942934,0.0,-23.299626870942934,0.0
1400.3397339733976,-13.871967308022219,0.0,-13.871967308022219,0.0
1500.3497149714974,-24.903625728867542,0.0,-24.903625728867542,0.0
1600.3596959695972,-26.22319247332817,0.0,-26.22319247332817,0.0
1700.369676967697,-14.137370374680359,0.0,-14.137370374680359,0.0
1800.3796579657967,-22.03685016191759,0.0,-22.03685016191759,0.0
1900.3896389638967,-15.124795483960497,0.0,-15.124795483960497,0.0
2000.3996199619965,-12.820997536854636,0.0,-12.820997536854636,0.0
2100.409600960096,-13.874429884068286,0.0,-13.874429884068286,0.0
2200.419581958196,-11.330237667050866,0.0,-11.330237667050866,0.0
2300.4295629562957,-11.743106184201247,0.0,-11.743106184201247,0.0
2400.4395439543955,-15.499703504822543,0.0,-15.499703504822543,0.0
2500.4495249524953,-14.143563062005564,0.0,-14.143563062005564,0.0
2600.459505950595,-9.369411871453662,0.0,-9.369411871453662,0.0
2700.469486948695,-19.855832224412794,0.0,-19.855832224412794,0.0
2800.479467946795,-12.010251840686719,0.0,-12.010251840686719,0.0
2900.489448944895,-12.159031381930218,0.0,-12.159031381930218,0.0
3000.4994299429945,-19.2417708549353,0.0,-19.2417708549353,0.0
3100.5094109410943,-17.651064220843484,0.0,-17.651064220843484,0.0
3200.519391939194,-22.397471110332887,0.0,-22.397471110332887,0.0
3300.529372937294,-25.126327992444914,0.0,-25.126327992444914,0.0
3400.5393539353936,-23.502823491030693,0.0,-23.502823491030693,0.0
3500.5493349334934,-22.87254925001008,0.0,-22.87254925001008,0.0
3600.559315931593,-18.82515625624564,0.0,-18.82515625624564,0.0
